symbol,ex_date,factor
510300.SH,2024-10-18,0.9474601593625498
510300.SH,2024-10-21,0.9474601593625498
510300.SH,2024-10-22,0.9477722772277228
510300.SH,2024-10-23,0.9479654747225648
510300.SH,2024-10-24,0.9473946646721516
510300.SH,2024-10-25,0.9477722772277228
510300.SH,2024-10-28,0.9478497281265448
510300.SH,2024-10-29,0.9474208821330676
510300.SH,2024-10-30,0.946864769579451
510300.SH,2024-10-31,0.946864769579451
510300.SH,2024-11-01,0.94697160090475
510300.SH,2024-11-04,0.9476686507936508
510300.SH,2024-11-05,0.9489968576262994
510300.SH,2024-11-06,0.9486742884942836
510300.SH,2024-11-07,0.9503295668549904
510300.SH,2024-11-08,0.9496900333810204
510300.SH,2024-11-11,0.9499406880189798
510300.SH,2024-11-12,0.9493883425281844
510300.SH,2024-11-13,0.9497020262216924
510300.SH,2024-11-14,0.9488360814742968
510300.SH,2024-11-15,0.9479654747225648
510300.SH,2024-11-18,0.9477464091134224
510300.SH,2024-11-19,0.9480039428289798
510300.SH,2024-11-20,0.9481317600786628
510300.SH,2024-11-21,0.9481954333415172
510300.SH,2024-11-22,0.9466228181128258
510300.SH,2024-11-25,0.946324090562198
510300.SH,2024-11-26,0.9462146316594444
510300.SH,2024-11-27,0.947078003511412
510300.SH,2024-11-28,0.9466902475997978
510300.SH,2024-11-29,0.947263184203949
510300.SH,2024-12-02,0.9476556685685934
510300.SH,2024-12-03,0.9477075588599752
510300.SH,2024-12-04,0.947433981066268
510300.SH,2024-12-05,0.9473421512353382
510300.SH,2024-12-06,0.9479911264481145
510300.SH,2024-12-09,0.9479526393685248
510300.SH,2024-12-10,0.9483476132190944
510300.SH,2024-12-11,0.9482208588957054
510300.SH,2024-12-12,0.9487490891425796
510300.SH,2024-12-13,0.9475124378109454
510300.SH,2024-12-16,0.9471971971971972
510300.SH,2024-12-17,0.9473421512353382
510300.SH,2024-12-18,0.9475646123260436
510300.SH,2024-12-19,0.9476426799007444
510300.SH,2024-12-20,0.94748631159781
510300.SH,2024-12-23,0.9475385380407756
510300.SH,2024-12-24,0.9481445072499386
510300.SH,2024-12-25,0.9481827111984285
510300.SH,2024-12-26,0.9481954333415172
510300.SH,2024-12-27,0.9481190066388
510300.SH,2024-12-30,0.9483602545276554
510300.SH,2024-12-31,0.9475385380407756
510300.SH,2025-01-02,0.94602200051164
510300.SH,2025-01-03,0.9454639441716204
510300.SH,2025-01-06,0.945237477290423
510300.SH,2025-01-07,0.945618556701031
